contract_id,brand,model,year,power,fuel_type,current_value,color,usage,previous_claims
CTR_011105,BMW,Serie3,2021.0,144,Electric,25822.87€,Blue,Personal,2.0
CTR_011107,Peugeot,308,2024.0,191 CV,Gasoline,15626,Red,Personal,
CTR_011110,Peugeot,208,2020.0,177,Electric,8909.41€,Blue,Personal,1.0
CTR_011113,Volkswagen,Polo,2023.0,161,Gasoline,20051.38€,Black,Personal,0.0
CTR_011115,Volkswagen,Polo,2017.0,113,Electric,4784.77 EUR,,Professional,1.0
CTR_011117,Volkswagen,Golf,2018.0,153,Hybrid,5999.02€,White,Personal,1.0
CTR_011118,Renault,Clio,2022.0,137 kW,Diesel,12540.76€,Red,Mixed,3.0
CTR_011121,Renault,Clio,2018.0,155 HP,Electric,5344.77€,Red,Professional,0.0
CTR_011123,Renault,Megane,,80 kW,Electric,4916.32€,Red,Professional,
CTR_011124,Renault,Captur,2016.0,140,Hybrid,4743.92 EUR,,Mixed,3.0
CTR_011125,Renault,Megane,,182,Electric,4286.63€,Black,Professional,2.0
CTR_011126,Volkswagen,Polo,2024.0,,Electric,23990.37€,Blue,Mixed,1.0
CTR_011127,Peugeot,208,2022.0,132hp,Hybrid,12119.65€,Black,Personal,0.0
CTR_011129,Volkswagen,Tiguan,2015.0,195 HP,Electric,4553.11 euros,Gray,Personal,1.0
CTR_011132,Peugeot,308,2023.0,126 HP,Gasoline,€10953.09,,Personal,1.0
CTR_011134,Renault,Clio,2024.0,129 kW,Diesel,15421.95€,Black,Personal,1.0
CTR_011135,Peugeot,308,2023.0,124 kW,Hybrid,$16582.26,White,Mixed,3.0
CTR_011136,Renault,Clio,2024.0,185 CV,Hybrid,13595.66€,Gray,Mixed,
CTR_011140,Peugeot,3008,2018.0,,Electric,5912.16€,Black,Mixed,3.0
CTR_011141,Volkswagen,Polo,2013.0,100 CV,Diesel,4656.96€,White,Mixed,
CTR_011149,Peugeot,208,2023.0,125 kW,Gasoline,$16007.20,,Professional,1.0
CTR_011150,Renault,Clio,2016.0,123hp,Hybrid,4525.96€,Black,Personal,2.0
CTR_011152,Renault,Megane,2022.0,148hp,Electric,9941.75€,Gray,Mixed,1.0
CTR_011153,BMW,Serie1,,173,Gasoline,23344.30€,Gray,Personal,2.0
CTR_011161,Peugeot,208,2022.0,110hp,Diesel,$10215.92,Gray,Professional,3.0
CTR_011163,Volkswagen,Tiguan,2018.0,129 HP,Hybrid,4952.24€,Red,Personal,3.0
CTR_011164,Renault,Clio,2019.0,156,Hybrid,4875.01€,Gray,Personal,1.0
CTR_011166,Renault,Captur,2019.0,139 kW,Electric,5214.69€,Blue,Mixed,1.0
CTR_011167,Renault,Megane,2022.0,117 HP,Gasoline,11820.89€,Black,Professional,0.0
CTR_011168,Renault,Clio,2011.0,147hp,Hybrid,$6396.72,Black,Personal,3.0
CTR_011176,Renault,Captur,2020.0,99 kW,Gasoline,5860.90€,Black,Professional,0.0
CTR_011178,Renault,Megane,2024.0,,Hybrid,12640.56€,Red,Mixed,2.0
CTR_011185,Volkswagen,Polo,2014.0,81 kW,Hybrid,4050.78€,Gray,Personal,3.0
CTR_011187,Peugeot,308,2024.0,170,Gasoline,17167.46€,White,Mixed,0.0
CTR_011188,Renault,Captur,2019.0,135 kW,Diesel,4925.16€,White,Mixed,3.0
CTR_011189,Renault,Captur,2019.0,149 CV,Electric,6206.36€,Gray,Personal,2.0
CTR_011192,Peugeot,208,2010.0,158hp,Electric,4066.61€,Black,Personal,2.0
CTR_011194,Peugeot,3008,2010.0,71 kW,Gasoline,4796.77€,Gray,Professional,0.0
CTR_011195,Peugeot,308,2022.0,120 CV,Hybrid,10755,Red,Mixed,0.0
CTR_011196,Mercedes,ClasseC,2014.0,128hp,Gasoline,4658,,Personal,1.0
CTR_011199,Peugeot,3008,2021.0,192 CV,Hybrid,9869.48€,White,Professional,0.0
CTR_011209,Renault,Megane,2023.0,194,Diesel,11784,Blue,Professional,2.0
CTR_011216,Mercedes,GLA,2020.0,95 HP,Electric,19994.88€,Blue,Professional,
CTR_011223,Renault,Megane,2018.0,115hp,Gasoline,4378.41 EUR,Gray,Professional,0.0
CTR_011224,Volkswagen,Polo,2012.0,125 CV,Gasoline,4829.01€,Black,Professional,0.0
CTR_011227,Peugeot,3008,2021.0,80 kW,Gasoline,10525.79€,Black,Mixed,2.0
CTR_011234,Renault,Megane,2023.0,100hp,Gasoline,11448.17€,Gray,Personal,
CTR_011236,Volkswagen,Polo,2013.0,132 CV,Gasoline,5714.17€,White,Mixed,0.0
CTR_011237,Volkswagen,Tiguan,2015.0,110 kW,Gasoline,$4765.49,Gray,Personal,2.0
CTR_011239,Volkswagen,Golf,2023.0,127 HP,Diesel,20040.30€,Gray,Mixed,2.0
CTR_011246,Volkswagen,Polo,2012.0,193hp,Gasoline,5231.53€,Red,Professional,2.0
CTR_011247,Peugeot,308,2016.0,112 CV,Gasoline,4847.55€,Gray,Personal,3.0
CTR_011250,Peugeot,208,2022.0,111 HP,Electric,9280.68€,Blue,Mixed,3.0
CTR_011251,Volkswagen,Polo,2020.0,200 HP,Hybrid,8846.52€,Gray,Professional,3.0
CTR_011253,Volkswagen,Golf,2010.0,98hp,Gasoline,$5311.37,Gray,Professional,3.0
CTR_011259,Renault,Clio,2024.0,138 HP,Gasoline,16116,White,Mixed,
CTR_011262,Renault,Captur,2013.0,,Gasoline,5913.66 EUR,,Personal,
CTR_011270,Renault,Megane,2023.0,136 kW,Gasoline,$15881.19,Black,Personal,2.0
CTR_011271,Mercedes,GLA,2018.0,87 kW,Hybrid,10187.89€,Red,Mixed,
CTR_011274,Renault,Megane,2021.0,139 HP,Diesel,8087.42€,Blue,Mixed,3.0
CTR_011277,Renault,Megane,2024.0,93,Gasoline,15341.28€,Blue,Mixed,1.0
CTR_011278,Renault,Captur,2018.0,128 HP,Electric,5881.11€,Black,Personal,3.0
CTR_011279,Peugeot,3008,2017.0,140,Electric,€4266.69,,Personal,3.0
CTR_011285,Renault,Megane,2017.0,111 kW,Diesel,$5230.68,Gray,Personal,3.0
CTR_011293,Mercedes,GLA,2018.0,126 kW,Diesel,12707.07€,White,Professional,2.0
CTR_011295,Volkswagen,Tiguan,2018.0,134,Electric,5582.05€,Black,Mixed,2.0
CTR_011296,Volkswagen,Tiguan,2017.0,130 kW,Electric,5684.73€,Black,Mixed,2.0
CTR_011298,Renault,Captur,2015.0,183 HP,Diesel,€4233.51,Red,Mixed,1.0
CTR_011299,Renault,Megane,2018.0,136,Electric,5554.06€,White,Professional,1.0
CTR_011302,Renault,Megane,2018.0,109 kW,Hybrid,4779.21€,,Professional,2.0
CTR_011305,Renault,Megane,2010.0,132hp,Hybrid,5386.11 euros,,Mixed,3.0
CTR_011306,Renault,Captur,2020.0,165hp,Diesel,6677.66€,Blue,Professional,0.0
CTR_011307,Peugeot,308,2012.0,,Diesel,5383.80€,Black,Mixed,
CTR_011309,Volkswagen,Golf,2018.0,189 HP,Gasoline,6052.71€,Red,Professional,2.0
CTR_011312,Peugeot,3008,2016.0,,Gasoline,4838.67€,Blue,Mixed,0.0
CTR_011317,Renault,Megane,2024.0,106 CV,Gasoline,16627.45 euros,Black,Personal,
CTR_011318,Renault,Megane,2023.0,154 CV,Diesel,9858.41€,Gray,Professional,0.0
CTR_011323,Renault,Captur,2022.0,124,Diesel,11381.43€,,Mixed,2.0
CTR_011332,Volkswagen,Polo,2019.0,121 HP,Gasoline,9307.90€,,Personal,1.0
CTR_011333,Volkswagen,Tiguan,2018.0,116hp,Gasoline,6400.76€,Gray,Mixed,2.0
CTR_011337,Peugeot,208,2022.0,126 kW,Electric,11695.11€,Blue,Personal,2.0
CTR_011339,Volkswagen,Golf,2018.0,200 HP,Gasoline,6486.49€,Blue,Professional,1.0
CTR_011340,Peugeot,208,2020.0,184,Hybrid,6576.75€,,Mixed,2.0
CTR_011347,Renault,Captur,2023.0,103hp,Gasoline,12534.27€,Gray,Professional,2.0
CTR_011353,Renault,Captur,2024.0,153,Hybrid,16695.34€,,Personal,3.0
CTR_011355,Renault,Captur,2018.0,178,Hybrid,€5983.11,Red,Professional,3.0
CTR_011358,Volkswagen,Tiguan,2018.0,146 HP,Hybrid,6001.32€,Red,Professional,2.0
CTR_011362,Peugeot,208,2010.0,155 HP,Electric,€4335.30,Blue,Professional,0.0
CTR_011364,Peugeot,208,2023.0,,Electric,€11156.24,Gray,Mixed,0.0
CTR_011366,Renault,Megane,2021.0,,Gasoline,$11521.45,White,Mixed,1.0
CTR_011367,Peugeot,208,2020.0,,Gasoline,8987.65€,,Personal,0.0
CTR_011369,Peugeot,3008,2018.0,120 CV,Gasoline,4630.80 EUR,Red,Mixed,
CTR_011371,Peugeot,3008,2022.0,156hp,Gasoline,13367,,Professional,3.0
CTR_011376,Renault,Megane,2011.0,174 CV,Hybrid,4261,,Mixed,1.0
CTR_011380,Renault,Captur,2018.0,110 CV,Diesel,4588.98€,Black,Professional,0.0
CTR_011382,Peugeot,208,2024.0,90 CV,Diesel,15864.76 euros,Red,Personal,3.0
CTR_011383,Peugeot,208,2016.0,,Electric,4341.34€,White,Personal,0.0
CTR_011384,Volkswagen,Polo,2024.0,154 HP,Gasoline,23912.51€,Red,Personal,0.0
CTR_011390,Volkswagen,Golf,2024.0,99hp,Hybrid,17780.54€,Black,Mixed,0.0
CTR_011391,Volkswagen,Polo,2024.0,192hp,Gasoline,17962.56€,Gray,Professional,
CTR_011395,Volkswagen,Golf,2023.0,197 HP,Hybrid,17421.16 EUR,Black,Professional,1.0
CTR_011403,Renault,Megane,2023.0,192,Gasoline,13692.45€,White,Mixed,3.0
CTR_011405,Volkswagen,Golf,2018.0,133hp,Hybrid,4749.90 EUR,Blue,Mixed,3.0
CTR_011408,Volkswagen,Tiguan,2018.0,199,Electric,5975.08€,Blue,Personal,2.0
CTR_011415,Renault,Clio,2019.0,117hp,Diesel,4702.59€,White,Professional,3.0
CTR_011417,Peugeot,208,,95,Hybrid,4189.44€,Blue,Personal,1.0
CTR_011425,Renault,Clio,2014.0,,Diesel,4082.79€,White,Personal,1.0
CTR_011429,Renault,Megane,2019.0,113 kW,Diesel,5699.95€,Red,Mixed,
CTR_011432,BMW,X1,2022.0,128 kW,Electric,25918.71€,Gray,Personal,2.0
CTR_011435,BMW,Serie1,2022.0,141 CV,Electric,24550.26€,Gray,Personal,0.0
CTR_011437,Renault,Clio,2024.0,181 HP,Diesel,14151.82€,Blue,Mixed,1.0
CTR_011438,Renault,Captur,2024.0,,Gasoline,14010.35€,White,Personal,
CTR_011440,Peugeot,308,2024.0,131hp,Diesel,14843.29€,Black,Mixed,3.0
CTR_011441,Volkswagen,Polo,2018.0,,Hybrid,4866.29€,Black,Mixed,0.0
CTR_011444,BMW,Serie3,2021.0,,Electric,25956.68€,Red,Personal,3.0
CTR_011445,Peugeot,208,2021.0,174,Hybrid,10060.89€,White,Personal,3.0
CTR_011446,Peugeot,3008,2018.0,148 kW,Diesel,4254.58 euros,Red,Personal,1.0
CTR_011451,Volkswagen,Golf,2018.0,89 kW,Gasoline,5052.24 euros,,Mixed,3.0
CTR_011452,Renault,Megane,2019.0,182hp,Gasoline,6192.67€,Gray,Personal,3.0
CTR_011453,Peugeot,308,2013.0,,Diesel,$6108.11,Blue,Personal,2.0
CTR_011454,Renault,Clio,2021.0,129 HP,Hybrid,9769.05€,White,Personal,1.0
CTR_011457,Volkswagen,Polo,2019.0,,Gasoline,$9822.44,Black,Professional,3.0
CTR_011458,Renault,Captur,2021.0,161 HP,Diesel,9311.96€,Blue,Mixed,2.0
CTR_011464,Renault,Clio,,103 CV,Diesel,6664.90€,Black,Personal,2.0
CTR_011465,Peugeot,3008,2024.0,124 CV,Hybrid,$15560.58,,Mixed,3.0
CTR_011466,Peugeot,208,2012.0,,Hybrid,5019,,Personal,2.0
CTR_011473,Peugeot,3008,2020.0,,Gasoline,7007.59 euros,Red,Professional,0.0
CTR_011475,Volkswagen,Golf,2022.0,159 HP,Gasoline,17348.15 EUR,White,Personal,0.0
CTR_011476,Renault,Clio,2023.0,180,Electric,13536.99€,Gray,Professional,2.0
CTR_011478,Renault,Megane,2021.0,137hp,Diesel,10680,Blue,Personal,3.0
CTR_011480,Peugeot,3008,2016.0,109 kW,Electric,4830.51€,White,Professional,3.0
CTR_011484,Renault,Captur,,,Gasoline,10288.82 euros,,Mixed,2.0
CTR_011485,Volkswagen,Tiguan,2011.0,153hp,Electric,5558.25€,White,Mixed,3.0
CTR_011487,Volkswagen,Polo,2018.0,161 HP,Gasoline,6343.54€,,Professional,1.0
CTR_011488,Renault,Clio,2021.0,185hp,Hybrid,9634.32€,Black,Professional,
CTR_011489,Mercedes,ClasseA,2022.0,113,Diesel,28564.26€,White,Professional,0.0
CTR_011491,Peugeot,3008,2021.0,132 CV,Hybrid,8616.66€,Red,Personal,
CTR_011492,Renault,Captur,2020.0,198hp,Diesel,6616.97€,Gray,Professional,
CTR_011494,Peugeot,308,2022.0,194,Gasoline,11705.45€,Red,Mixed,1.0
CTR_011496,Volkswagen,Tiguan,2018.0,122hp,Gasoline,6450.43€,Gray,Mixed,2.0
CTR_011502,Volkswagen,Tiguan,2016.0,130 kW,Diesel,4898.16€,Black,Personal,1.0
CTR_011503,Volkswagen,Polo,2022.0,90hp,Electric,15801.00€,Black,Professional,3.0
CTR_011509,Peugeot,208,2021.0,191,Diesel,10497.80€,,Mixed,3.0
CTR_011515,Peugeot,3008,2022.0,153,Hybrid,$14322.01,Black,Personal,3.0
CTR_011517,Peugeot,308,2022.0,107 HP,Hybrid,12077.09€,,Mixed,3.0
CTR_011518,Renault,Captur,2018.0,118hp,Diesel,5258.61 euros,Blue,Personal,3.0
CTR_011519,Renault,Megane,2023.0,182 CV,Hybrid,14722.86€,Blue,Mixed,1.0
CTR_011520,Volkswagen,Polo,2019.0,113hp,Diesel,9159.73€,Gray,Mixed,
CTR_011521,Volkswagen,Tiguan,2014.0,,Diesel,5466.84€,Gray,Personal,2.0
CTR_011522,Volkswagen,Tiguan,2022.0,190 CV,Diesel,17218.21€,Gray,Personal,0.0
CTR_011523,BMW,Serie3,2023.0,93 CV,Hybrid,€36958.71,Black,Mixed,3.0
CTR_011524,Renault,Captur,2012.0,84 kW,Diesel,5011.44€,Red,Professional,2.0
CTR_011525,Renault,Clio,2024.0,,Electric,$16666.08,,Professional,1.0
CTR_011526,BMW,Serie1,2021.0,105 kW,Electric,25208.16€,Blue,Mixed,1.0
CTR_011527,Renault,Captur,2018.0,109 kW,Diesel,4888.38€,Black,Mixed,1.0
CTR_011530,Volkswagen,Golf,2016.0,,Hybrid,5909.87€,Red,Personal,1.0
CTR_011535,Peugeot,208,2022.0,,Diesel,10862.91€,,Mixed,0.0
CTR_011540,Renault,Megane,2021.0,171,Hybrid,8039.17€,Gray,Mixed,1.0
CTR_011552,Volkswagen,Polo,2013.0,117,Hybrid,5354.18€,White,Professional,0.0
CTR_011554,Volkswagen,Golf,2020.0,,Diesel,$9521.50,,Mixed,1.0
CTR_011555,Renault,Megane,2021.0,163 CV,Gasoline,7621.89€,Gray,Mixed,2.0
CTR_011557,Renault,Captur,2021.0,,Electric,10646,Red,Mixed,0.0
CTR_011558,Mercedes,ClasseC,2013.0,140 kW,Electric,4563.30€,Gray,Professional,3.0
CTR_011559,Volkswagen,Polo,2018.0,194 HP,Gasoline,4554,White,Professional,3.0
CTR_011564,Volkswagen,Tiguan,2018.0,150hp,Electric,5543.20€,Red,Professional,0.0
CTR_011567,Renault,Clio,2015.0,100,Gasoline,5734.69€,Gray,Mixed,
CTR_011570,Renault,Megane,,130 kW,Gasoline,4666.63€,,Mixed,0.0
CTR_011571,BMW,X1,2018.0,134 CV,Electric,9483.75€,Gray,Mixed,0.0
CTR_011573,BMW,X1,,200 HP,Diesel,19325.36 euros,Blue,Mixed,2.0
CTR_011577,Renault,Captur,2022.0,108 kW,Diesel,9984.97€,Gray,Professional,1.0
CTR_011579,Peugeot,3008,2024.0,,Gasoline,17792.48€,Gray,Mixed,2.0
CTR_011582,Volkswagen,Golf,2022.0,91 kW,Hybrid,17493.45€,Blue,Professional,
CTR_011583,Volkswagen,Golf,2022.0,108,Gasoline,16658,Blue,Professional,1.0
CTR_011589,Peugeot,208,2023.0,99 kW,Gasoline,14711.23 euros,Red,Personal,3.0
CTR_011593,Renault,Captur,2024.0,98hp,Gasoline,14948.35€,Gray,Professional,0.0
CTR_011595,Peugeot,3008,2014.0,101 HP,Electric,4235.90 euros,White,Professional,
CTR_011596,Peugeot,308,2020.0,188,Hybrid,6606.43€,Blue,Mixed,2.0
CTR_011597,Renault,Megane,2021.0,145 CV,Hybrid,9093.28€,Red,Mixed,1.0
CTR_011601,Renault,Clio,2021.0,188,Gasoline,9302.10 EUR,Blue,Mixed,2.0
CTR_011606,Peugeot,308,2019.0,,Hybrid,7132.37€,Black,Professional,0.0
CTR_011609,Volkswagen,Tiguan,2023.0,108,Electric,17256.28€,White,Personal,2.0
CTR_011612,Renault,Megane,2022.0,141 CV,Hybrid,12416.78€,,Mixed,3.0
CTR_011613,Peugeot,3008,2023.0,,Hybrid,15788.97€,Black,Professional,3.0
CTR_011615,Peugeot,208,2022.0,109hp,Diesel,€12970.93,Blue,Professional,0.0
CTR_011617,Peugeot,208,2018.0,178 HP,Hybrid,4797.96€,Gray,Mixed,1.0
CTR_011620,Peugeot,3008,2011.0,131hp,Gasoline,5506.88€,Gray,Personal,3.0
CTR_011625,Volkswagen,Tiguan,2011.0,195 CV,Hybrid,5090.92€,White,Personal,0.0
CTR_011627,Peugeot,208,2015.0,,Hybrid,4397.63€,Gray,Personal,0.0
CTR_011628,Renault,Captur,,,Electric,€7632.85,Red,Personal,0.0
CTR_011631,Renault,Captur,2022.0,,Electric,8810,White,Personal,0.0
CTR_011636,Peugeot,208,2018.0,186,Hybrid,4652.87€,Black,Personal,3.0
CTR_011637,Volkswagen,Polo,2021.0,187hp,Gasoline,13766.46€,White,Mixed,0.0
CTR_011638,Renault,Clio,2013.0,190,Gasoline,5827.71€,Red,Professional,1.0
CTR_011640,Volkswagen,Polo,2024.0,183,Diesel,18563,Blue,Mixed,3.0
CTR_011641,Volkswagen,Tiguan,2021.0,134 kW,Electric,12958.83€,Blue,Mixed,1.0
CTR_011643,Renault,Megane,2011.0,115 kW,Diesel,4937.62€,Black,Mixed,0.0
CTR_011647,Renault,Clio,2014.0,,Diesel,4217.53€,Red,Personal,2.0
CTR_011653,Renault,Megane,2018.0,188,Gasoline,5520.56€,Black,Personal,2.0
CTR_011662,Peugeot,3008,2014.0,124 HP,Gasoline,€5038.74,Red,Mixed,0.0
CTR_011663,Renault,Megane,2020.0,,Hybrid,8495.20€,White,Professional,3.0
CTR_011664,Volkswagen,Tiguan,2020.0,135hp,Diesel,11795.47€,Gray,Professional,0.0
CTR_011668,Renault,Clio,2019.0,182 CV,Electric,5103.33 euros,Blue,Mixed,
CTR_011673,Renault,Megane,2021.0,,Hybrid,8288.43€,Gray,Mixed,1.0
CTR_011679,Volkswagen,Golf,2010.0,132,Gasoline,5073.97€,Black,Personal,0.0
CTR_011682,Peugeot,308,2022.0,159hp,Hybrid,9690.67€,Red,Professional,2.0
CTR_011683,Volkswagen,Polo,2020.0,124 kW,Hybrid,9364.66€,,Mixed,2.0
CTR_011689,Volkswagen,Polo,2018.0,138 HP,Electric,6319.25 EUR,,Personal,0.0
CTR_011700,Volkswagen,Polo,2015.0,154,Diesel,4306.01 euros,Blue,Professional,2.0
CTR_011702,Peugeot,3008,2017.0,164 HP,Hybrid,5092.48€,Red,Professional,2.0
CTR_011708,Renault,Megane,2021.0,170 CV,Diesel,8579.97€,Black,Mixed,3.0
CTR_011713,Peugeot,308,2020.0,111 kW,Gasoline,6866.90€,Blue,Professional,1.0
CTR_011715,BMW,Serie3,2019.0,101hp,Electric,16630.73€,Red,Personal,1.0
CTR_011716,Volkswagen,Tiguan,2022.0,161hp,Hybrid,17176.75€,Red,Personal,0.0
CTR_011721,Peugeot,208,2024.0,148,Gasoline,13600.10€,White,Professional,3.0
CTR_011723,Renault,Captur,2010.0,124,Gasoline,5570.56€,Red,Professional,
CTR_011724,BMW,Serie3,2013.0,112hp,Diesel,4012.84€,Red,Professional,0.0
CTR_011731,Renault,Megane,2015.0,,Gasoline,4555.13€,White,Professional,0.0
CTR_011736,Renault,Captur,,139 HP,Electric,4216.00 euros,White,Personal,1.0
CTR_011737,Volkswagen,Tiguan,2024.0,85 kW,Diesel,19392.66€,White,Mixed,1.0
CTR_011739,Renault,Megane,2021.0,153,Diesel,9454.28€,Black,Personal,3.0
CTR_011743,Peugeot,3008,2019.0,,Hybrid,5211.15€,White,Personal,1.0
CTR_011744,Peugeot,3008,2010.0,171 HP,Hybrid,4478.15€,,Personal,3.0
CTR_011745,Volkswagen,Tiguan,2011.0,107,Diesel,4785.41€,Red,Mixed,2.0
CTR_011746,Volkswagen,Golf,2014.0,126 CV,Hybrid,5261.55€,,Personal,
CTR_011748,Volkswagen,Golf,2022.0,,Diesel,14049.22€,Gray,Personal,1.0
CTR_011750,Peugeot,3008,2020.0,130 HP,Hybrid,8116,White,Professional,3.0
CTR_011752,BMW,Serie1,2020.0,182 CV,Diesel,17102.54€,Gray,Personal,2.0
CTR_011757,Renault,Captur,2022.0,,Hybrid,9609.46€,,Professional,3.0
CTR_011761,Volkswagen,Golf,2016.0,115,Electric,5710,Black,Professional,3.0
CTR_011762,BMW,Serie3,2021.0,155,Electric,$23486.60,,Mixed,3.0
CTR_011763,Renault,Megane,2024.0,122hp,Electric,16342.90 euros,Black,Professional,3.0
CTR_011767,Renault,Clio,2024.0,101hp,Hybrid,12911.22€,White,Personal,0.0
CTR_011771,Peugeot,208,2020.0,107 HP,Gasoline,7933.76€,Gray,Mixed,2.0
CTR_011774,Renault,Clio,2023.0,,Diesel,10120.12€,,Mixed,0.0
CTR_011776,Renault,Clio,2021.0,,Electric,9606.10€,White,Professional,1.0
CTR_011777,Peugeot,3008,2012.0,127,Electric,5590.95€,Red,Personal,3.0
CTR_011779,Mercedes,ClasseC,2020.0,148 kW,Gasoline,24722.16€,Red,Personal,0.0
CTR_011784,Peugeot,208,2021.0,,Hybrid,10892.59€,Red,Personal,2.0
CTR_011785,Peugeot,208,2024.0,,Gasoline,13875,,Mixed,3.0
CTR_011789,Peugeot,3008,2012.0,76 kW,Gasoline,5113.21€,,Personal,3.0
CTR_011791,Renault,Megane,2014.0,162hp,Diesel,5183.75€,,Personal,0.0
CTR_011792,Volkswagen,Polo,2012.0,68 kW,Electric,4113.57€,,Mixed,0.0
CTR_011795,Volkswagen,Polo,,133hp,Diesel,16581.26€,White,Mixed,0.0
CTR_011796,Volkswagen,Polo,2018.0,175,Diesel,€5209.81,White,Mixed,
CTR_011798,Peugeot,208,2019.0,115 HP,Gasoline,6586.62€,Blue,Mixed,
CTR_011801,Peugeot,3008,2022.0,116 HP,Electric,10422.03€,,Professional,1.0
CTR_011802,Volkswagen,Tiguan,2024.0,186 HP,Hybrid,22993.00€,,Personal,3.0
CTR_011804,Renault,Captur,2020.0,178,Hybrid,7702.21€,Black,Professional,3.0
CTR_011807,Renault,Megane,2019.0,,Diesel,5528.63€,,Professional,2.0
CTR_011808,Volkswagen,Golf,2016.0,,Hybrid,5081.12€,Blue,Professional,2.0
CTR_011809,Renault,Clio,2022.0,160 CV,Diesel,9922.56€,White,Mixed,2.0
CTR_011812,Peugeot,208,2019.0,95 kW,Electric,7137.40€,Black,Mixed,0.0
CTR_011814,Renault,Clio,2010.0,,Hybrid,4351.91€,Black,Personal,3.0
CTR_011816,Volkswagen,Golf,2022.0,,Gasoline,17391.21€,Blue,Personal,3.0
CTR_011820,Renault,Clio,2023.0,134 kW,Gasoline,$14517.72,Black,Professional,3.0
CTR_011823,Peugeot,308,2021.0,184hp,Gasoline,10412,White,Mixed,2.0
CTR_011826,Volkswagen,Polo,2021.0,154 HP,Gasoline,$15971.29,White,Mixed,3.0
CTR_011829,Mercedes,ClasseA,2013.0,186 CV,Gasoline,€4272.45,Blue,Professional,2.0
CTR_011832,Mercedes,GLA,2018.0,185 HP,Diesel,12074.32€,Gray,Mixed,3.0
CTR_011843,Peugeot,308,2014.0,,Electric,5552.54€,White,Mixed,2.0
CTR_011846,Renault,Megane,2018.0,91,Hybrid,$6566.15,Blue,Personal,3.0
CTR_011850,Volkswagen,Polo,2014.0,130 CV,Electric,5495.12 EUR,Blue,Personal,2.0
CTR_011851,Volkswagen,Golf,2017.0,101 kW,Gasoline,5903.51€,Black,Professional,2.0
CTR_011858,Volkswagen,Tiguan,2013.0,184,Electric,5699.47€,White,Professional,3.0
CTR_011865,Mercedes,ClasseA,2018.0,110 CV,Hybrid,12883.05€,Black,Personal,1.0
CTR_011868,BMW,Serie3,2016.0,169,Hybrid,5833.84€,,Mixed,0.0
CTR_011869,Renault,Clio,2023.0,102,Gasoline,12473.55€,White,Professional,0.0
CTR_011871,Peugeot,308,2021.0,,Hybrid,€10410.32,,Mixed,3.0
CTR_011873,Mercedes,GLA,2019.0,187 HP,Hybrid,13593.34€,Red,Professional,2.0
CTR_011876,Peugeot,208,2021.0,73 kW,Gasoline,9048.76 euros,Red,Mixed,0.0
CTR_011880,Renault,Captur,2022.0,,Hybrid,12254.75€,Gray,Professional,2.0
CTR_011884,Volkswagen,Tiguan,2021.0,110,Gasoline,$16770.30,Black,Professional,1.0
CTR_011886,Volkswagen,Tiguan,2016.0,142 kW,Hybrid,4223,Gray,Professional,1.0
CTR_011887,Volkswagen,Polo,2019.0,119 CV,Electric,8275.61 euros,,Professional,1.0
CTR_011889,Volkswagen,Tiguan,2014.0,130,Gasoline,5469.20€,Gray,Mixed,1.0
CTR_011893,Renault,Clio,2024.0,177hp,Gasoline,14090.05 EUR,White,Mixed,2.0
CTR_011894,Renault,Clio,2012.0,127,Diesel,4465.92€,White,Mixed,3.0
CTR_011900,Peugeot,208,2024.0,189hp,Hybrid,12250.31€,Blue,Professional,0.0
CTR_011901,Peugeot,308,2019.0,126hp,Gasoline,7083.59€,Red,Mixed,3.0
CTR_011906,Renault,Captur,2022.0,173 HP,Electric,9519.95€,Black,Professional,0.0
CTR_011909,Mercedes,ClasseC,2018.0,159hp,Diesel,10299,Blue,Professional,3.0
CTR_011914,Peugeot,308,2019.0,111,Electric,6342.68€,Gray,Mixed,3.0
CTR_011915,Volkswagen,Tiguan,2013.0,99 HP,Gasoline,4857.26€,White,Mixed,1.0
CTR_011917,Volkswagen,Tiguan,2011.0,112 CV,Gasoline,4846.94€,,Professional,
CTR_011918,Peugeot,208,2019.0,,Gasoline,4998.25€,Black,Mixed,2.0
CTR_011919,Renault,Megane,2018.0,136 kW,Gasoline,$6582.13,Gray,Personal,0.0
CTR_011921,Volkswagen,Golf,2012.0,137 CV,Diesel,4568,White,Mixed,
CTR_011924,Volkswagen,Polo,2018.0,91hp,Gasoline,4726.44 EUR,Blue,Mixed,3.0
CTR_011925,Renault,Megane,2018.0,169,Hybrid,5363.14 euros,Blue,Mixed,2.0
CTR_011927,Volkswagen,Golf,2019.0,108 kW,Electric,8807.06€,,Mixed,3.0
CTR_011928,Volkswagen,Polo,2022.0,131,Gasoline,12314.16€,Blue,Personal,3.0
CTR_011929,Volkswagen,Tiguan,,186 HP,Hybrid,7261.59€,Gray,Mixed,3.0
CTR_011931,Mercedes,ClasseC,2021.0,195,Gasoline,22470.31€,Red,Professional,0.0
CTR_011932,Renault,Captur,2018.0,125,Diesel,5577.51€,Black,Personal,1.0
CTR_011934,Volkswagen,Tiguan,2020.0,,Gasoline,9084.41 euros,,Professional,3.0
CTR_011938,Volkswagen,Polo,2017.0,94hp,Hybrid,4470.46€,Red,Professional,3.0
